# Simbatch result for 84.out
task1	0.000000	0.000000	1367.000000	1367.000000
task2	299.000000	299.000000	1320.000000	1021.000000
task3	607.000000	1367.000000	2557.000000	1190.000000
task4	930.000000	1367.000000	3089.000000	1722.000000
task5	1239.000000	3688.000000	4817.000000	1129.000000
task6	1550.000000	1550.000000	2151.000000	601.000000
task7	1863.000000	2151.000000	3317.000000	1166.000000
task8	2172.000000	2172.000000	2985.000000	813.000000
task9	2471.000000	2557.000000	3688.000000	1131.000000
task10	2787.000000	4817.000000	6441.000000	1624.000000
task11	3077.000000	4817.000000	6098.000000	1281.000000
task12	3354.000000	6441.000000	7371.000000	930.000000
task13	3650.000000	6098.000000	7448.000000	1350.000000
task14	3926.000000	3926.000000	5583.000000	1657.000000
task15	4206.000000	7371.000000	8418.000000	1047.000000
task16	4552.000000	7448.000000	9057.000000	1609.000000
task17	4837.000000	9244.000000	10667.000000	1423.000000
task18	5119.000000	10667.000000	12432.000000	1765.000000
task19	5385.000000	10667.000000	12170.000000	1503.000000
task20	5685.000000	14292.000000	15535.000000	1243.000000
task21	5996.000000	16459.000000	17765.000000	1306.000000
task22	6288.000000	17765.000000	18784.000000	1019.000000
task23	6608.000000	12170.000000	13753.000000	1583.000000
task24	6932.000000	18784.000000	20231.000000	1447.000000
task25	7214.000000	12170.000000	13889.000000	1719.000000
task26	7505.000000	8418.000000	9244.000000	826.000000
task27	7823.000000	18784.000000	19432.000000	648.000000
task28	8117.000000	21827.000000	23014.000000	1187.000000
task29	8377.000000	12432.000000	13541.000000	1109.000000
task30	8686.000000	12432.000000	13242.000000	810.000000
task31	8993.000000	13889.000000	15356.000000	1467.000000
task32	9295.000000	23014.000000	24424.000000	1410.000000
task33	9581.000000	19432.000000	20168.000000	736.000000
task34	9859.000000	20168.000000	21827.000000	1659.000000
task35	10173.000000	24424.000000	25137.000000	713.000000
task36	10476.000000	13242.000000	14292.000000	1050.000000
task37	10785.000000	12432.000000	13183.000000	751.000000
task38	11099.000000	20231.000000	21637.000000	1406.000000
task39	11413.000000	25137.000000	26518.000000	1381.000000
task40	11704.000000	25137.000000	26514.000000	1377.000000
task41	11994.000000	27363.000000	28412.000000	1049.000000
task42	12261.000000	28412.000000	29312.000000	900.000000
task43	12552.000000	29312.000000	30991.000000	1679.000000
task44	12857.000000	26514.000000	27267.000000	753.000000
task45	13148.000000	21827.000000	23205.000000	1378.000000
task46	13441.000000	23205.000000	24514.000000	1309.000000
task47	13737.000000	15535.000000	16137.000000	602.000000
task48	14048.000000	15356.000000	16258.000000	902.000000
task49	14329.000000	30991.000000	32437.000000	1446.000000
task50	14621.000000	32437.000000	33916.000000	1479.000000
task51	14933.000000	15535.000000	16459.000000	924.000000
task52	15232.000000	33916.000000	35464.000000	1548.000000
task53	15528.000000	35464.000000	36371.000000	907.000000
task54	15820.000000	28412.000000	29130.000000	718.000000
task55	16108.000000	36371.000000	37073.000000	702.000000
task56	16395.000000	37073.000000	38016.000000	943.000000
task57	16687.000000	30186.000000	30975.000000	789.000000
task58	16994.000000	38016.000000	38735.000000	719.000000
task59	17287.000000	26518.000000	27363.000000	845.000000
task60	17579.000000	38735.000000	39416.000000	681.000000
task61	17888.000000	39416.000000	41003.000000	1587.000000
task62	18182.000000	41003.000000	41932.000000	929.000000
task63	18487.000000	41932.000000	42655.000000	723.000000
task64	18788.000000	25447.000000	26436.000000	989.000000
task65	19077.000000	29130.000000	30186.000000	1056.000000
task66	19382.000000	42655.000000	44115.000000	1460.000000
task67	19688.000000	21637.000000	22609.000000	972.000000
task68	20012.000000	44115.000000	45096.000000	981.000000
task69	20280.000000	45096.000000	45747.000000	651.000000
task70	20574.000000	45747.000000	46412.000000	665.000000
task71	20868.000000	46412.000000	47892.000000	1480.000000
task72	21168.000000	33916.000000	34874.000000	958.000000
task73	21469.000000	47892.000000	48863.000000	971.000000
task74	21764.000000	48863.000000	50326.000000	1463.000000
task75	22057.000000	50326.000000	51143.000000	817.000000
task76	22346.000000	41003.000000	42358.000000	1355.000000
task77	22647.000000	51143.000000	52255.000000	1112.000000
task78	22956.000000	52255.000000	53245.000000	990.000000
task79	23256.000000	50326.000000	51815.000000	1489.000000
task80	23534.000000	53245.000000	54405.000000	1160.000000
task81	23816.000000	24514.000000	25447.000000	933.000000
task82	24129.000000	54405.000000	56001.000000	1596.000000
task83	24405.000000	54405.000000	55443.000000	1038.000000
task84	24698.000000	57232.000000	57887.000000	655.000000
task85	24974.000000	57887.000000	59617.000000	1730.000000
task86	25267.000000	59617.000000	60296.000000	679.000000
task87	25576.000000	60296.000000	61040.000000	744.000000
task88	25858.000000	55443.000000	56674.000000	1231.000000
task89	26169.000000	56001.000000	57232.000000	1231.000000
task90	26496.000000	61040.000000	61728.000000	688.000000
task91	26812.000000	61728.000000	63170.000000	1442.000000
task92	27119.000000	30975.000000	31777.000000	802.000000
task93	27422.000000	63170.000000	64034.000000	864.000000
task94	27737.000000	64034.000000	64800.000000	766.000000
task95	28050.000000	64800.000000	66310.000000	1510.000000
task96	28299.000000	66310.000000	67418.000000	1108.000000
task97	28646.000000	67418.000000	68427.000000	1009.000000
task98	28927.000000	68427.000000	70179.000000	1752.000000
task99	29257.000000	70179.000000	70797.000000	618.000000
task100	29589.000000	70797.000000	72101.000000	1304.000000
